Order,Family,Subfamily,Genus,Specie,Observations,url
Characiformes,Lebiasinidae,Pyrrhulininae,Copella,Copella compta,0,https://www.inaturalist.org/taxa/615646-Copella-compta
Characiformes,Lebiasinidae,Pyrrhulininae,Copella,Copella eigenmanni,1,https://www.inaturalist.org/taxa/615647-Copella-eigenmanni
Characiformes,Lebiasinidae,Pyrrhulininae,Copella,Copella meinkeni,2,https://www.inaturalist.org/taxa/615648-Copella-meinkeni
Characiformes,Lebiasinidae,Pyrrhulininae,Copella,Copella metae,0,https://www.inaturalist.org/taxa/615649-Copella-metae
Characiformes,Lebiasinidae,Pyrrhulininae,Copella,Copella nattereri,1,https://www.inaturalist.org/taxa/615650-Copella-nattereri
Characiformes,Lebiasinidae,Pyrrhulininae,Copella,Copella nigrofasciata,0,https://www.inaturalist.org/taxa/98379-Copella-nigrofasciata
Characiformes,Lebiasinidae,Pyrrhulininae,Copella,Copella vilmae,0,https://www.inaturalist.org/taxa/615651-Copella-vilmae
Characiformes,Lebiasinidae,Pyrrhulininae,Nannostomus,Nannostomus anduzei,0,https://www.inaturalist.org/taxa/615671-Nannostomus-anduzei
Characiformes,Lebiasinidae,Pyrrhulininae,Nannostomus,Nannostomus beckfordi,4,https://www.inaturalist.org/taxa/615672-Nannostomus-beckfordi
Characiformes,Lebiasinidae,Pyrrhulininae,Nannostomus,Nannostomus bifasciatus,0,https://www.inaturalist.org/taxa/48555-Nannostomus-bifasciatus
Characiformes,Lebiasinidae,Pyrrhulininae,Nannostomus,Nannostomus britskii,0,https://www.inaturalist.org/taxa/615673-Nannostomus-britskii
Characiformes,Lebiasinidae,Pyrrhulininae,Nannostomus,Nannostomus digrammus,0,https://www.inaturalist.org/taxa/615674-Nannostomus-digrammus
Characiformes,Lebiasinidae,Pyrrhulininae,Nannostomus,Nannostomus eques,4,https://www.inaturalist.org/taxa/615675-Nannostomus-eques
Characiformes,Lebiasinidae,Pyrrhulininae,Nannostomus,Nannostomus erythrurus,0,https://www.inaturalist.org/taxa/615676-Nannostomus-erythrurus
Characiformes,Lebiasinidae,Pyrrhulininae,Nannostomus,Nannostomus espei,0,https://www.inaturalist.org/taxa/615677-Nannostomus-espei
Characiformes,Lebiasinidae,Pyrrhulininae,Nannostomus,Nannostomus grandis,0,https://www.inaturalist.org/taxa/615678-Nannostomus-grandis
Characiformes,Lebiasinidae,Pyrrhulininae,Nannostomus,Nannostomus harrisoni,0,https://www.inaturalist.org/taxa/615679-Nannostomus-harrisoni
Characiformes,Lebiasinidae,Pyrrhulininae,Nannostomus,Nannostomus limatus,0,https://www.inaturalist.org/taxa/615680-Nannostomus-limatus
Characiformes,Lebiasinidae,Pyrrhulininae,Nannostomus,Nannostomus marginatus,1,https://www.inaturalist.org/taxa/615681-Nannostomus-marginatus
Characiformes,Lebiasinidae,Pyrrhulininae,Nannostomus,Nannostomus marilynae,0,https://www.inaturalist.org/taxa/615682-Nannostomus-marilynae
Characiformes,Lebiasinidae,Pyrrhulininae,Nannostomus,Nannostomus minimus,0,https://www.inaturalist.org/taxa/615683-Nannostomus-minimus
Characiformes,Lebiasinidae,Pyrrhulininae,Nannostomus,Nannostomus mortenthaleri,0,https://www.inaturalist.org/taxa/501314-Nannostomus-mortenthaleri
Characiformes,Lebiasinidae,Pyrrhulininae,Nannostomus,Nannostomus nigrotaeniatus,0,https://www.inaturalist.org/taxa/615684-Nannostomus-nigrotaeniatus
Characiformes,Lebiasinidae,Pyrrhulininae,Nannostomus,Nannostomus nitidus,0,https://www.inaturalist.org/taxa/615685-Nannostomus-nitidus
Characiformes,Lebiasinidae,Pyrrhulininae,Nannostomus,Nannostomus rubrocaudatus,0,https://www.inaturalist.org/taxa/615686-Nannostomus-rubrocaudatus
Characiformes,Lebiasinidae,Pyrrhulininae,Nannostomus,Nannostomus trifasciatus,3,https://www.inaturalist.org/taxa/615687-Nannostomus-trifasciatus
Characiformes,Lebiasinidae,Pyrrhulininae,Nannostomus,Nannostomus unifasciatus,2,https://www.inaturalist.org/taxa/615688-Nannostomus-unifasciatus
Characiformes,Lebiasinidae,Pyrrhulininae,Pyrrhulina,Pyrrhulina australis,5,https://www.inaturalist.org/taxa/615695-Pyrrhulina-australis
Characiformes,Lebiasinidae,Pyrrhulininae,Pyrrhulina,Pyrrhulina beni,0,https://www.inaturalist.org/taxa/615696-Pyrrhulina-beni
Characiformes,Lebiasinidae,Pyrrhulininae,Pyrrhulina,Pyrrhulina brevis,1,https://www.inaturalist.org/taxa/615697-Pyrrhulina-brevis
Characiformes,Lebiasinidae,Pyrrhulininae,Pyrrhulina,Pyrrhulina eleanorae,0,https://www.inaturalist.org/taxa/615698-Pyrrhulina-eleanorae
Characiformes,Lebiasinidae,Pyrrhulininae,Pyrrhulina,Pyrrhulina elongata,0,https://www.inaturalist.org/taxa/615699-Pyrrhulina-elongata
Characiformes,Lebiasinidae,Pyrrhulininae,Pyrrhulina,Pyrrhulina filamentosa,2,https://www.inaturalist.org/taxa/516333-Pyrrhulina-filamentosa
Characiformes,Lebiasinidae,Pyrrhulininae,Pyrrhulina,Pyrrhulina laeta,0,https://www.inaturalist.org/taxa/615700-Pyrrhulina-laeta
Characiformes,Lebiasinidae,Pyrrhulininae,Pyrrhulina,Pyrrhulina lugubris,0,https://www.inaturalist.org/taxa/615701-Pyrrhulina-lugubris
Characiformes,Lebiasinidae,Pyrrhulininae,Pyrrhulina,Pyrrhulina marilynae,0,https://www.inaturalist.org/taxa/615702-Pyrrhulina-marilynae
Characiformes,Lebiasinidae,Pyrrhulininae,Pyrrhulina,Pyrrhulina maxima,0,https://www.inaturalist.org/taxa/615703-Pyrrhulina-maxima
Characiformes,Lebiasinidae,Pyrrhulininae,Pyrrhulina,Pyrrhulina melanostoma,0,https://www.inaturalist.org/taxa/615704-Pyrrhulina-melanostoma
Characiformes,Lebiasinidae,Pyrrhulininae,Pyrrhulina,Pyrrhulina obermulleri,0,https://www.inaturalist.org/taxa/615705-Pyrrhulina-obermulleri
Characiformes,Lebiasinidae,Pyrrhulininae,Pyrrhulina,Pyrrhulina rachoviana,0,https://www.inaturalist.org/taxa/615706-Pyrrhulina-rachoviana
Characiformes,Lebiasinidae,Pyrrhulininae,Pyrrhulina,Pyrrhulina semifasciata,0,https://www.inaturalist.org/taxa/615707-Pyrrhulina-semifasciata
Characiformes,Lebiasinidae,Pyrrhulininae,Pyrrhulina,Pyrrhulina spilota,0,https://www.inaturalist.org/taxa/615708-Pyrrhulina-spilota
Characiformes,Lebiasinidae,Pyrrhulininae,Pyrrhulina,Pyrrhulina stoli,0,https://www.inaturalist.org/taxa/615709-Pyrrhulina-stoli
Characiformes,Lebiasinidae,Pyrrhulininae,Pyrrhulina,Pyrrhulina vittata,1,https://www.inaturalist.org/taxa/615710-Pyrrhulina-vittata
Characiformes,Lebiasinidae,Pyrrhulininae,Pyrrhulina,Pyrrhulina zigzag,1,https://www.inaturalist.org/taxa/615711-Pyrrhulina-zigzag
Characiformes,Parodontidae,,Apareiodon,Apareiodon affinis,1,https://www.inaturalist.org/taxa/619021-Apareiodon-affinis
Characiformes,Parodontidae,,Apareiodon,Apareiodon agmatos,0,https://www.inaturalist.org/taxa/619022-Apareiodon-agmatos
Characiformes,Parodontidae,,Apareiodon,Apareiodon argenteus,0,https://www.inaturalist.org/taxa/619023-Apareiodon-argenteus
Characiformes,Parodontidae,,Apareiodon,Apareiodon cavalcante,0,https://www.inaturalist.org/taxa/619024-Apareiodon-cavalcante
Characiformes,Parodontidae,,Apareiodon,Apareiodon davisi,0,https://www.inaturalist.org/taxa/619025-Apareiodon-davisi
Characiformes,Parodontidae,,Apareiodon,Apareiodon gransabana,0,https://www.inaturalist.org/taxa/619026-Apareiodon-gransabana
Characiformes,Parodontidae,,Apareiodon,Apareiodon hasemani,0,https://www.inaturalist.org/taxa/619027-Apareiodon-hasemani
Characiformes,Parodontidae,,Apareiodon,Apareiodon ibitiensis,0,https://www.inaturalist.org/taxa/619028-Apareiodon-ibitiensis
Characiformes,Parodontidae,,Apareiodon,Apareiodon itapicuruensis,0,https://www.inaturalist.org/taxa/619029-Apareiodon-itapicuruensis
Characiformes,Parodontidae,,Apareiodon,Apareiodon machrisi,0,https://www.inaturalist.org/taxa/619030-Apareiodon-machrisi
Characiformes,Parodontidae,,Apareiodon,Apareiodon orinocensis,0,https://www.inaturalist.org/taxa/619031-Apareiodon-orinocensis
Characiformes,Parodontidae,,Apareiodon,Apareiodon piracicabae,0,https://www.inaturalist.org/taxa/619032-Apareiodon-piracicabae
Characiformes,Parodontidae,,Apareiodon,Apareiodon tigrinus,0,https://www.inaturalist.org/taxa/619033-Apareiodon-tigrinus
Characiformes,Parodontidae,,Apareiodon,Apareiodon vittatus,1,https://www.inaturalist.org/taxa/619034-Apareiodon-vittatus
Characiformes,Parodontidae,,Apareiodon,Apareiodon vladii,0,https://www.inaturalist.org/taxa/619035-Apareiodon-vladii
Characiformes,Parodontidae,,Parodon,Parodon alfonsoi,0,https://www.inaturalist.org/taxa/619036-Parodon-alfonsoi
Characiformes,Parodontidae,,Parodon,Parodon apolinari,0,https://www.inaturalist.org/taxa/619037-Parodon-apolinari
Characiformes,Parodontidae,,Parodon,Parodon atratoensis,0,https://www.inaturalist.org/taxa/619038-Parodon-atratoensis
Characiformes,Parodontidae,,Parodon,Parodon bifasciatus,0,https://www.inaturalist.org/taxa/619039-Parodon-bifasciatus
Characiformes,Parodontidae,,Parodon,Parodon buckleyi,0,https://www.inaturalist.org/taxa/619040-Parodon-buckleyi
Characiformes,Parodontidae,,Parodon,Parodon caliensis,0,https://www.inaturalist.org/taxa/108802-Parodon-caliensis
Characiformes,Parodontidae,,Parodon,Parodon carrikeri,0,https://www.inaturalist.org/taxa/619041-Parodon-carrikeri
Characiformes,Parodontidae,,Parodon,Parodon guyanensis,4,https://www.inaturalist.org/taxa/516353-Parodon-guyanensis
Characiformes,Parodontidae,,Parodon,Parodon hilarii,0,https://www.inaturalist.org/taxa/619042-Parodon-hilarii
Characiformes,Parodontidae,,Parodon,Parodon magdalenensis,1,https://www.inaturalist.org/taxa/619043-Parodon-magdalenensis
Characiformes,Parodontidae,,Parodon,Parodon moreirai,0,https://www.inaturalist.org/taxa/619044-Parodon-moreirai
Characiformes,Parodontidae,,Parodon,Parodon nasus,0,https://www.inaturalist.org/taxa/141746-Parodon-nasus
Characiformes,Parodontidae,,Parodon,Parodon pongoensis,0,https://www.inaturalist.org/taxa/619045-Parodon-pongoensis
Characiformes,Parodontidae,,Parodon,Parodon suborbitalis,0,https://www.inaturalist.org/taxa/619046-Parodon-suborbitalis
Characiformes,Parodontidae,,Saccodon,Saccodon dariensis,3,https://www.inaturalist.org/taxa/527773-Saccodon-dariensis
Characiformes,Parodontidae,,Saccodon,Saccodon terminalis,0,https://www.inaturalist.org/taxa/619047-Saccodon-terminalis
Characiformes,Parodontidae,,Saccodon,Saccodon wagneri,4,https://www.inaturalist.org/taxa/325675-Saccodon-wagneri
Characiformes,Prochilodontidae,,Ichthyoelephas,Ichthyoelephas humeralis,3,https://www.inaturalist.org/taxa/619722-Ichthyoelephas-humeralis
Characiformes,Prochilodontidae,,Ichthyoelephas,Ichthyoelephas longirostris,1,https://www.inaturalist.org/taxa/619723-Ichthyoelephas-longirostris
Characiformes,Prochilodontidae,,Prochilodus,Prochilodus argenteus,0,https://www.inaturalist.org/taxa/619724-Prochilodus-argenteus
Characiformes,Prochilodontidae,,Prochilodus,Prochilodus brevis,1,https://www.inaturalist.org/taxa/556584-Prochilodus-brevis
Characiformes,Prochilodontidae,,Prochilodus,Prochilodus britskii,0,https://www.inaturalist.org/taxa/619725-Prochilodus-britskii
Characiformes,Prochilodontidae,,Prochilodus,Prochilodus costatus,0,https://www.inaturalist.org/taxa/619726-Prochilodus-costatus
Characiformes,Prochilodontidae,,Prochilodus,Prochilodus hartii,0,https://www.inaturalist.org/taxa/619727-Prochilodus-hartii
Characiformes,Prochilodontidae,,Prochilodus,Prochilodus lacustris,0,https://www.inaturalist.org/taxa/619728-Prochilodus-lacustris
Characiformes,Prochilodontidae,,Prochilodus,Prochilodus lineatus,106,https://www.inaturalist.org/taxa/62616-Prochilodus-lineatus
Characiformes,Prochilodontidae,,Prochilodus,Prochilodus magdalenae,20,https://www.inaturalist.org/taxa/451971-Prochilodus-magdalenae
Characiformes,Prochilodontidae,,Prochilodus,Prochilodus mariae,0,https://www.inaturalist.org/taxa/619729-Prochilodus-mariae
Characiformes,Prochilodontidae,,Prochilodus,Prochilodus nigricans,8,https://www.inaturalist.org/taxa/120224-Prochilodus-nigricans
Characiformes,Prochilodontidae,,Prochilodus,Prochilodus reticulatus,3,https://www.inaturalist.org/taxa/619730-Prochilodus-reticulatus
Characiformes,Prochilodontidae,,Prochilodus,Prochilodus rubrotaeniatus,0,https://www.inaturalist.org/taxa/619731-Prochilodus-rubrotaeniatus
Characiformes,Prochilodontidae,,Prochilodus,Prochilodus vimboides,0,https://www.inaturalist.org/taxa/556585-Prochilodus-vimboides
Characiformes,Prochilodontidae,,Semaprochilodus,Semaprochilodus brama,0,https://www.inaturalist.org/taxa/619732-Semaprochilodus-brama
Characiformes,Prochilodontidae,,Semaprochilodus,Semaprochilodus insignis,12,https://www.inaturalist.org/taxa/342612-Semaprochilodus-insignis
Characiformes,Prochilodontidae,,Semaprochilodus,Semaprochilodus kneri,1,https://www.inaturalist.org/taxa/619733-Semaprochilodus-kneri
Characiformes,Prochilodontidae,,Semaprochilodus,Semaprochilodus laticeps,1,https://www.inaturalist.org/taxa/619734-Semaprochilodus-laticeps
Characiformes,Prochilodontidae,,Semaprochilodus,Semaprochilodus taeniurus,11,https://www.inaturalist.org/taxa/112443-Semaprochilodus-taeniurus
Characiformes,Prochilodontidae,,Semaprochilodus,Semaprochilodus varii,1,https://www.inaturalist.org/taxa/619735-Semaprochilodus-varii
Characiformes,Serrasalmidae,,Acnodon,Acnodon normani,0,https://www.inaturalist.org/taxa/347909-Acnodon-normani
Characiformes,Serrasalmidae,,Acnodon,Acnodon oligacanthus,1,https://www.inaturalist.org/taxa/620730-Acnodon-oligacanthus
Characiformes,Serrasalmidae,,Acnodon,Acnodon senai,0,https://www.inaturalist.org/taxa/620731-Acnodon-senai
Characiformes,Serrasalmidae,,Catoprion,Catoprion mento,4,https://www.inaturalist.org/taxa/342485-Catoprion-mento
Characiformes,Serrasalmidae,,Colossoma,Colossoma macropomum,84,https://www.inaturalist.org/taxa/208523-Colossoma-macropomum
Characiformes,Serrasalmidae,,Metynnis,Metynnis altidorsalis,0,https://www.inaturalist.org/taxa/620732-Metynnis-altidorsalis
Characiformes,Serrasalmidae,,Metynnis,Metynnis argenteus,11,https://www.inaturalist.org/taxa/347910-Metynnis-argenteus
Characiformes,Serrasalmidae,,Metynnis,Metynnis cuiaba,0,https://www.inaturalist.org/taxa/620733-Metynnis-cuiaba
Characiformes,Serrasalmidae,,Metynnis,Metynnis fasciatus,0,https://www.inaturalist.org/taxa/347911-Metynnis-fasciatus
Characiformes,Serrasalmidae,,Metynnis,Metynnis guaporensis,0,https://www.inaturalist.org/taxa/347912-Metynnis-guaporensis
Characiformes,Serrasalmidae,,Metynnis,Metynnis hypsauchen,5,https://www.inaturalist.org/taxa/347913-Metynnis-hypsauchen
Characiformes,Serrasalmidae,,Metynnis,Metynnis lippincottianus,1,https://www.inaturalist.org/taxa/225012-Metynnis-lippincottianus
Characiformes,Serrasalmidae,,Metynnis,Metynnis longipinnis,0,https://www.inaturalist.org/taxa/620734-Metynnis-longipinnis
Characiformes,Serrasalmidae,,Metynnis,Metynnis luna,0,https://www.inaturalist.org/taxa/620735-Metynnis-luna
Characiformes,Serrasalmidae,,Metynnis,Metynnis maculatus,1,https://www.inaturalist.org/taxa/347914-Metynnis-maculatus
Characiformes,Serrasalmidae,,Metynnis,Metynnis mola,0,https://www.inaturalist.org/taxa/347915-Metynnis-mola
Characiformes,Serrasalmidae,,Metynnis,Metynnis orinocensis,0,https://www.inaturalist.org/taxa/620736-Metynnis-orinocensis
Characiformes,Serrasalmidae,,Metynnis,Metynnis otuquensis,1,https://www.inaturalist.org/taxa/347916-Metynnis-otuquensis
Characiformes,Serrasalmidae,,Metynnis,Metynnis polystictus,0,https://www.inaturalist.org/taxa/620737-Metynnis-polystictus
Characiformes,Serrasalmidae,,Mylesinus,Mylesinus paraschomburgkii,0,https://www.inaturalist.org/taxa/347917-Mylesinus-paraschomburgkii
Characiformes,Serrasalmidae,,Mylesinus,Mylesinus paucisquamatus,0,https://www.inaturalist.org/taxa/347918-Mylesinus-paucisquamatus
Characiformes,Serrasalmidae,,Mylesinus,Mylesinus schomburgkii,0,https://www.inaturalist.org/taxa/347919-Mylesinus-schomburgkii
Characiformes,Serrasalmidae,,Myleus,Myleus altipinnis,0,https://www.inaturalist.org/taxa/347920-Myleus-altipinnis
Characiformes,Serrasalmidae,,Myleus,Myleus knerii,0,https://www.inaturalist.org/taxa/620739-Myleus-knerii
Characiformes,Serrasalmidae,,Myleus,Myleus latus,0,https://www.inaturalist.org/taxa/620740-Myleus-latus
Characiformes,Serrasalmidae,,Myleus,Myleus micans,0,https://www.inaturalist.org/taxa/347922-Myleus-micans
Characiformes,Serrasalmidae,,Myleus,Myleus pacu,0,https://www.inaturalist.org/taxa/347923-Myleus-pacu
Characiformes,Serrasalmidae,,Myleus,Myleus setiger,0,https://www.inaturalist.org/taxa/347925-Myleus-setiger
Characiformes,Serrasalmidae,,Myloplus,Myloplus arnoldi,0,https://www.inaturalist.org/taxa/624055-Myloplus-arnoldi
Characiformes,Serrasalmidae,,Myloplus,Myloplus asterias,1,https://www.inaturalist.org/taxa/624056-Myloplus-asterias
Characiformes,Serrasalmidae,,Myloplus,Myloplus levis,0,https://www.inaturalist.org/taxa/624057-Myloplus-levis
Characiformes,Serrasalmidae,,Myloplus,Myloplus lobatus,0,https://www.inaturalist.org/taxa/624058-Myloplus-lobatus
Characiformes,Serrasalmidae,,Myloplus,Myloplus lucienae,0,https://www.inaturalist.org/taxa/624059-Myloplus-lucienae
Characiformes,Serrasalmidae,,Myloplus,Myloplus planquettei,0,https://www.inaturalist.org/taxa/620745-Myloplus-planquettei
Characiformes,Serrasalmidae,,Myloplus,Myloplus rhomboidalis,0,https://www.inaturalist.org/taxa/624060-Myloplus-rhomboidalis
Characiformes,Serrasalmidae,,Myloplus,Myloplus rubripinnis,8,https://www.inaturalist.org/taxa/322857-Myloplus-rubripinnis
Characiformes,Serrasalmidae,,Myloplus,Myloplus schomburgkii,2,https://www.inaturalist.org/taxa/624061-Myloplus-schomburgkii
Characiformes,Serrasalmidae,,Myloplus,Myloplus ternetzi,0,https://www.inaturalist.org/taxa/624062-Myloplus-ternetzi
Characiformes,Serrasalmidae,,Myloplus,Myloplus tiete,1,https://www.inaturalist.org/taxa/624063-Myloplus-tiete
Characiformes,Serrasalmidae,,Myloplus,Myloplus torquatus,0,https://www.inaturalist.org/taxa/624064-Myloplus-torquatus
Characiformes,Serrasalmidae,,Myloplus,Myloplus zorroi,0,https://www.inaturalist.org/taxa/554807-Myloplus-zorroi
Characiformes,Serrasalmidae,,Mylossoma,Mylossoma acanthogaster,0,https://www.inaturalist.org/taxa/620746-Mylossoma-acanthogaster
Characiformes,Serrasalmidae,,Mylossoma,Mylossoma aureum,0,https://www.inaturalist.org/taxa/620747-Mylossoma-aureum
Characiformes,Serrasalmidae,,Mylossoma,Mylossoma duriventre,8,https://www.inaturalist.org/taxa/341819-Mylossoma-duriventre
Characiformes,Serrasalmidae,,Ossubtus,Ossubtus xinguense,0,https://www.inaturalist.org/taxa/347927-Ossubtus-xinguense
Characiformes,Serrasalmidae,,Piaractus,Piaractus brachypomus,43,https://www.inaturalist.org/taxa/208536-Piaractus-brachypomus
Characiformes,Serrasalmidae,,Piaractus,Piaractus mesopotamicus,6,https://www.inaturalist.org/taxa/141754-Piaractus-mesopotamicus
Characiformes,Serrasalmidae,,Pristobrycon,Pristobrycon aureus,0,https://www.inaturalist.org/taxa/620748-Pristobrycon-aureus
Characiformes,Serrasalmidae,,Pristobrycon,Pristobrycon calmoni,0,https://www.inaturalist.org/taxa/147025-Pristobrycon-calmoni
Characiformes,Serrasalmidae,,Pristobrycon,Pristobrycon careospinus,0,https://www.inaturalist.org/taxa/620749-Pristobrycon-careospinus
Characiformes,Serrasalmidae,,Pristobrycon,Pristobrycon maculipinnis,0,https://www.inaturalist.org/taxa/620750-Pristobrycon-maculipinnis
Characiformes,Serrasalmidae,,Pristobrycon,Pristobrycon striolatus,0,https://www.inaturalist.org/taxa/620751-Pristobrycon-striolatus
Characiformes,Serrasalmidae,,Pygocentrus,Pygocentrus cariba,6,https://www.inaturalist.org/taxa/620752-Pygocentrus-cariba
Characiformes,Serrasalmidae,,Pygocentrus,Pygocentrus nattereri,123,https://www.inaturalist.org/taxa/120226-Pygocentrus-nattereri
Characiformes,Serrasalmidae,,Pygocentrus,Pygocentrus palometa,0,https://www.inaturalist.org/taxa/620753-Pygocentrus-palometa
Characiformes,Serrasalmidae,,Pygocentrus,Pygocentrus piraya,14,https://www.inaturalist.org/taxa/147024-Pygocentrus-piraya
Characiformes,Serrasalmidae,,Pygopristis,Pygopristis denticulata,2,https://www.inaturalist.org/taxa/620754-Pygopristis-denticulata
Characiformes,Serrasalmidae,,Serrasalmus,Serrasalmus altispinis,0,https://www.inaturalist.org/taxa/620755-Serrasalmus-altispinis
Characiformes,Serrasalmidae,,Serrasalmus,Serrasalmus altuvei,0,https://www.inaturalist.org/taxa/620756-Serrasalmus-altuvei
Characiformes,Serrasalmidae,,Serrasalmus,Serrasalmus auriventris,0,https://www.inaturalist.org/taxa/620757-Serrasalmus-auriventris
Characiformes,Serrasalmidae,,Serrasalmus,Serrasalmus brandtii,2,https://www.inaturalist.org/taxa/513676-Serrasalmus-brandtii
Characiformes,Serrasalmidae,,Serrasalmus,Serrasalmus compressus,0,https://www.inaturalist.org/taxa/620758-Serrasalmus-compressus
Characiformes,Serrasalmidae,,Serrasalmus,Serrasalmus eigenmanni,2,https://www.inaturalist.org/taxa/342459-Serrasalmus-eigenmanni
Characiformes,Serrasalmidae,,Serrasalmus,Serrasalmus elongatus,0,https://www.inaturalist.org/taxa/147021-Serrasalmus-elongatus
Characiformes,Serrasalmidae,,Serrasalmus,Serrasalmus emarginatus,0,https://www.inaturalist.org/taxa/620759-Serrasalmus-emarginatus
Characiformes,Serrasalmidae,,Serrasalmus,Serrasalmus geryi,2,https://www.inaturalist.org/taxa/620760-Serrasalmus-geryi
Characiformes,Serrasalmidae,,Serrasalmus,Serrasalmus gibbus,0,https://www.inaturalist.org/taxa/620761-Serrasalmus-gibbus
Characiformes,Serrasalmidae,,Serrasalmus,Serrasalmus gouldingi,0,https://www.inaturalist.org/taxa/620762-Serrasalmus-gouldingi
Characiformes,Serrasalmidae,,Serrasalmus,Serrasalmus hastatus,0,https://www.inaturalist.org/taxa/620763-Serrasalmus-hastatus
Characiformes,Serrasalmidae,,Serrasalmus,Serrasalmus hollandi,0,https://www.inaturalist.org/taxa/620764-Serrasalmus-hollandi
Characiformes,Serrasalmidae,,Serrasalmus,Serrasalmus humeralis,3,https://www.inaturalist.org/taxa/620765-Serrasalmus-humeralis
Characiformes,Serrasalmidae,,Serrasalmus,Serrasalmus irritans,0,https://www.inaturalist.org/taxa/620766-Serrasalmus-irritans
Characiformes,Serrasalmidae,,Serrasalmus,Serrasalmus maculatus,21,https://www.inaturalist.org/taxa/147019-Serrasalmus-maculatus
Characiformes,Serrasalmidae,,Serrasalmus,Serrasalmus manueli,0,https://www.inaturalist.org/taxa/620767-Serrasalmus-manueli
Characiformes,Serrasalmidae,,Serrasalmus,Serrasalmus marginatus,5,https://www.inaturalist.org/taxa/620768-Serrasalmus-marginatus
Characiformes,Serrasalmidae,,Serrasalmus,Serrasalmus medinai,0,https://www.inaturalist.org/taxa/620769-Serrasalmus-medinai
Characiformes,Serrasalmidae,,Serrasalmus,Serrasalmus nalseni,0,https://www.inaturalist.org/taxa/620770-Serrasalmus-nalseni
Characiformes,Serrasalmidae,,Serrasalmus,Serrasalmus neveriensis,0,https://www.inaturalist.org/taxa/620771-Serrasalmus-neveriensis
Characiformes,Serrasalmidae,,Serrasalmus,Serrasalmus nigricans,0,https://www.inaturalist.org/taxa/620772-Serrasalmus-nigricans
Characiformes,Serrasalmidae,,Serrasalmus,Serrasalmus nigricauda,0,https://www.inaturalist.org/taxa/620773-Serrasalmus-nigricauda
Characiformes,Serrasalmidae,,Serrasalmus,Serrasalmus odyssei,0,https://www.inaturalist.org/taxa/620774-Serrasalmus-odyssei
Characiformes,Serrasalmidae,,Serrasalmus,Serrasalmus rhombeus,32,https://www.inaturalist.org/taxa/147020-Serrasalmus-rhombeus
Characiformes,Serrasalmidae,,Serrasalmus,Serrasalmus sanchezi,0,https://www.inaturalist.org/taxa/620775-Serrasalmus-sanchezi
Characiformes,Serrasalmidae,,Serrasalmus,Serrasalmus scotopterus,0,https://www.inaturalist.org/taxa/620776-Serrasalmus-scotopterus
Characiformes,Serrasalmidae,,Serrasalmus,Serrasalmus serrulatus,0,https://www.inaturalist.org/taxa/620777-Serrasalmus-serrulatus
Characiformes,Serrasalmidae,,Serrasalmus,Serrasalmus spilopleura,8,https://www.inaturalist.org/taxa/126871-Serrasalmus-spilopleura
Characiformes,Serrasalmidae,,Serrasalmus,Serrasalmus stagnatilis,0,https://www.inaturalist.org/taxa/620778-Serrasalmus-stagnatilis
Characiformes,Serrasalmidae,,Serrasalmus,Serrasalmus undulatus,0,https://www.inaturalist.org/taxa/620779-Serrasalmus-undulatus
Characiformes,Serrasalmidae,,Tometes,Tometes ancylorhynchus,0,https://www.inaturalist.org/taxa/620780-Tometes-ancylorhynchus
Characiformes,Serrasalmidae,,Tometes,Tometes camunani,0,https://www.inaturalist.org/taxa/620781-Tometes-camunani
Characiformes,Serrasalmidae,,Tometes,Tometes kranponhah,0,https://www.inaturalist.org/taxa/620782-Tometes-kranponhah
Characiformes,Serrasalmidae,,Tometes,Tometes lebaili,0,https://www.inaturalist.org/taxa/620783-Tometes-lebaili
Characiformes,Serrasalmidae,,Tometes,Tometes makue,0,https://www.inaturalist.org/taxa/620784-Tometes-makue
Characiformes,Serrasalmidae,,Tometes,Tometes siderocarajensis,0,https://www.inaturalist.org/taxa/786414-Tometes-siderocarajensis
Characiformes,Serrasalmidae,,Tometes,Tometes trilobatus,0,https://www.inaturalist.org/taxa/347928-Tometes-trilobatus
Characiformes,Serrasalmidae,,Utiaritichthys,Utiaritichthys esguiceroi,0,https://www.inaturalist.org/taxa/620785-Utiaritichthys-esguiceroi
Characiformes,Serrasalmidae,,Utiaritichthys,Utiaritichthys longidorsalis,0,https://www.inaturalist.org/taxa/620786-Utiaritichthys-longidorsalis
Characiformes,Serrasalmidae,,Utiaritichthys,Utiaritichthys sennaebragai,0,https://www.inaturalist.org/taxa/347929-Utiaritichthys-sennaebragai
Characiformes,Triportheidae,,Agoniates,Agoniates anchovia,0,https://www.inaturalist.org/taxa/621957-Agoniates-anchovia
Characiformes,Triportheidae,,Agoniates,Agoniates halecinus,1,https://www.inaturalist.org/taxa/621958-Agoniates-halecinus
Characiformes,Triportheidae,,Clupeacharax,Clupeacharax anchoveoides,0,https://www.inaturalist.org/taxa/621959-Clupeacharax-anchoveoides
Characiformes,Triportheidae,,Engraulisoma,Engraulisoma taeniatum,0,https://www.inaturalist.org/taxa/621960-Engraulisoma-taeniatum
Characiformes,Triportheidae,,Lignobrycon,Lignobrycon myersi,0,https://www.inaturalist.org/taxa/621961-Lignobrycon-myersi
Characiformes,Triportheidae,,Triportheus,Triportheus albus,1,https://www.inaturalist.org/taxa/621962-Triportheus-albus
